source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,cluster
GO:BP,GO:0070887,cellular response to chemical stimulus,7.592918379735311e-10,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2527,159,47,26963,0.29559748427672955,0.018599129402453504,query_1,"['GO:0042221', 'GO:0051716']",4
GO:BP,GO:0030154,cell differentiation,1.0327369364164816e-09,True,"""The cellular developmental process in which a relatively unspecialized cell, e.g. embryonic or regenerative cell, acquires specialized structural and/or functional features that characterize a specific cell. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",4795,159,67,26963,0.42138364779874216,0.01397288842544317,query_1,['GO:0048869'],4
GO:BP,GO:2000145,regulation of cell motility,1.0334678424748248e-09,True,"""Any process that modulates the frequency, rate or extent of cell motility."" [GOC:mah]",1051,159,30,26963,0.18867924528301888,0.028544243577545196,query_1,"['GO:0040012', 'GO:0048870', 'GO:0050794']",4
GO:BP,GO:0048869,cellular developmental process,1.0431282339945558e-09,True,"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]",4796,159,67,26963,0.42138364779874216,0.01396997497914929,query_1,"['GO:0009987', 'GO:0032502']",4
GO:BP,GO:0007165,signal transduction,1.2232315089166544e-09,True,"""The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell."" [GOC:go_curators, GOC:mtg_signaling_feb11]",6923,159,83,26963,0.5220125786163522,0.011989022100245559,query_1,"['GO:0007154', 'GO:0009987', 'GO:0023052', 'GO:0050794', 'GO:0051716']",4
GO:BP,GO:0042127,regulation of cell population proliferation,1.297342370149602e-09,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",1802,159,39,26963,0.24528301886792453,0.021642619311875694,query_1,"['GO:0008283', 'GO:0050794']",4
GO:BP,GO:0035239,tube morphogenesis,1.7177103007668371e-09,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",926,159,28,26963,0.1761006289308176,0.03023758099352052,query_1,"['GO:0009653', 'GO:0035295']",4
GO:BP,GO:1902531,regulation of intracellular signal transduction,1.7977597606811969e-09,True,"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1912,159,40,26963,0.25157232704402516,0.02092050209205021,query_1,"['GO:0009966', 'GO:0035556']",4
GO:BP,GO:0001817,regulation of cytokine production,4.85551587258209e-09,True,"""Any process that modulates the frequency, rate, or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",825,159,26,26963,0.16352201257861634,0.03151515151515152,query_1,"['GO:0001816', 'GO:0010468', 'GO:0051239']",4
GO:BP,GO:0050865,regulation of cell activation,5.558478154133228e-09,True,"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]",632,159,23,26963,0.14465408805031446,0.03639240506329114,query_1,"['GO:0001775', 'GO:0050794', 'GO:0051239']",4
GO:BP,GO:0001816,cytokine production,5.865247897207052e-09,True,"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",832,159,26,26963,0.16352201257861634,0.03125,query_1,"['GO:0010467', 'GO:0032501']",4
GO:BP,GO:0001568,blood vessel development,5.923079504936213e-09,True,"""The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood."" [GOC:hjd, UBERON:0001981]",764,159,25,26963,0.15723270440251572,0.032722513089005235,query_1,"['GO:0001944', 'GO:0048856']",4
GO:BP,GO:0019222,regulation of metabolic process,6.611176602901653e-09,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",6848,159,81,26963,0.5094339622641509,0.011828271028037383,query_1,"['GO:0008152', 'GO:0050794']",4
GO:BP,GO:0072359,circulatory system development,8.16464980983983e-09,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1220,159,31,26963,0.1949685534591195,0.02540983606557377,query_1,['GO:0048731'],4
GO:BP,GO:0042981,regulation of apoptotic process,1.060074001511757e-08,True,"""Any process that modulates the occurrence or rate of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",1656,159,36,26963,0.22641509433962265,0.021739130434782608,query_1,"['GO:0006915', 'GO:0043067']",4
GO:BP,GO:0002682,regulation of immune system process,1.564726918726747e-08,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1590,159,35,26963,0.22012578616352202,0.0220125786163522,query_1,"['GO:0002376', 'GO:0050789']",4
GO:BP,GO:0043067,regulation of programmed cell death,2.3137962059661295e-08,True,"""Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",1702,159,36,26963,0.22641509433962265,0.021151586368977675,query_1,"['GO:0012501', 'GO:0050794']",4
GO:BP,GO:0048584,positive regulation of response to stimulus,2.3736488966106157e-08,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",2372,159,43,26963,0.27044025157232704,0.01812816188870152,query_1,"['GO:0048518', 'GO:0048583', 'GO:0050896']",4
GO:BP,GO:0000165,MAPK cascade,3.2218206757798884e-08,True,"""An intracellular protein kinase cascade containing at least a MAP kinase (MAPK). It starts with the activation of a MAP3K, and the consecutive activation of a MPK2K and a MAPK. The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell."" [PMID:20811974, PMID:9561267]",757,159,24,26963,0.1509433962264151,0.031704095112285335,query_1,['GO:0141124'],4
GO:BP,GO:0051246,regulation of protein metabolic process,4.511130280837043e-08,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",1835,159,37,26963,0.23270440251572327,0.020163487738419618,query_1,"['GO:0019538', 'GO:0060255', 'GO:0080090']",4
GO:BP,GO:0048585,negative regulation of response to stimulus,4.6829477664667493e-08,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1745,159,36,26963,0.22641509433962265,0.020630372492836675,query_1,"['GO:0048519', 'GO:0048583', 'GO:0050896']",4
GO:BP,GO:0006935,chemotaxis,4.744017591122042e-08,True,"""The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [ISBN:0198506732]",455,159,19,26963,0.11949685534591195,0.041758241758241756,query_1,"['GO:0042221', 'GO:0042330']",4
GO:BP,GO:0042330,taxis,5.1136750121594104e-08,True,"""The directed movement of a motile cell or organism in response to an external stimulus."" [GOC:jl, ISBN:0192801023]",457,159,19,26963,0.11949685534591195,0.04157549234135667,query_1,"['GO:0009605', 'GO:0040011']",4
GO:BP,GO:0002376,immune system process,6.482931828092891e-08,True,"""Any process involved in the development or functioning of the immune system, an organismal system for calibrated responses to potential internal or invasive threats."" [GO_REF:0000022, GOC:add]",2866,159,47,26963,0.29559748427672955,0.016399162595952546,query_1,['GO:0008150'],4
GO:BP,GO:0001819,positive regulation of cytokine production,7.625145330413445e-08,True,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",527,159,20,26963,0.12578616352201258,0.03795066413662239,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']",4
GO:BP,GO:0048514,blood vessel morphogenesis,9.006525714136195e-08,True,"""The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood."" [GOC:jid]",659,159,22,26963,0.13836477987421383,0.03338391502276176,query_1,"['GO:0001568', 'GO:0035239']",4
GO:BP,GO:1901700,response to oxygen-containing compound,1.3755626537057525e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",2004,159,38,26963,0.2389937106918239,0.018962075848303395,query_1,['GO:0042221'],4
GO:BP,GO:0060326,cell chemotaxis,1.4931488387281794e-07,True,"""The directed movement of a motile cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [GOC:dph]",322,159,16,26963,0.10062893081761007,0.049689440993788817,query_1,"['GO:0006935', 'GO:0016477', 'GO:0070887']",4
GO:BP,GO:0016310,phosphorylation,1.6578523316509334e-07,True,"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]",1462,159,32,26963,0.20125786163522014,0.02188782489740082,query_1,['GO:0006796'],4
GO:BP,GO:0033002,muscle cell proliferation,1.9820843110531992e-07,True,"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]",279,159,15,26963,0.09433962264150944,0.053763440860215055,query_1,['GO:0008283'],4
